Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,5,5,0.17936405945445674,0.07244517841862881,0.2691564199840472,0.5849951217332239
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,5,5,0.16461405176240834,0.05498933184715237,0.23449804230985036,0.5574865169760412
AIO,sea_mean,30,300,log2,5,5,0.17308795845613614,0.06490018215058714,0.25475514155868795,0.5776681728819024
AIO,sea_median,30,300,log2,5,5,0.17900480226369744,0.07059577980477956,0.2656986635359304,0.5687341806957467
AIO,sea_mode,30,300,log2,5,5,0.1651776162373439,0.05617826993791333,0.23701955602420938,0.55239686738295
AIO,"(37.895835876464844, 15.333335876464844)",30,300,log2,10,5,0.1793607772460674,0.0716936555168145,0.26775670956451214,0.5626551155185051
AIO,"(37.9375, 15.375)",30,300,log2,10,5,0.1732838277450778,0.06402432622201037,0.253030287163435,0.5595574759097118
AIO,"(37.895835876464844, 15.375)",30,300,log2,10,5,0.1766463009277522,0.06880907198376877,0.262314833708978,0.5888852067749897
AIO,"(37.85416793823242, 15.333335876464844)",30,300,log2,10,5,0.17958265282191702,0.07289776655224615,0.26999586395396163,0.5824024539063675
AIO,"(37.97916793823242, 15.416667938232422)",30,300,log2,10,5,0.16476269971172078,0.0552892252858334,0.23513660983741644,0.5550731963258531
AIO,sea_mean,30,300,log2,10,5,0.1731993288199483,0.0652902407896584,0.2555195506994688,0.5751299029993938
AIO,sea_median,30,300,log2,10,5,0.17912507038201333,0.0709974187271078,0.2664534081731885,0.5662805901357818
AIO,sea_mode,30,300,log2,10,5,0.16527697683369277,0.056472332633588,0.23763908061088773,0.5500539083720146
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,2,1,0.1812957362400247,0.07541834514845601,0.2746240068684018,0.5399338029429785
AIO,"(37.9375, 15.375)",30,300,0.5,2,1,0.17546423030958422,0.06750617462500903,0.25981950393496067,0.5356047974574822
AIO,"(37.895835876464844, 15.375)",30,300,0.5,2,1,0.1783907238000071,0.07196852305115434,0.2682694970568856,0.5700083779670218
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,2,1,0.18100351582447735,0.07616540942420547,0.2759808135073985,0.5636836411171913
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,2,1,0.16705022055147845,0.05852747583792619,0.2419245250856684,0.5290141502786325
AIO,sea_mean,30,300,0.5,2,1,0.1751976446387225,0.06867113373588474,0.26205177682260566,0.5531290603521819
AIO,sea_median,30,300,0.5,2,1,0.18112487343643263,0.07469384178987794,0.27330174128585044,0.5436993405898596
AIO,sea_mode,30,300,0.5,2,1,0.16777550895066615,0.059894825091435,0.24473419273047034,0.5227850311498508
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,5,1,0.18078582358391293,0.07409890530593538,0.2722111410393325,0.5479826360140183
AIO,"(37.9375, 15.375)",30,300,0.5,5,1,0.17497436535075173,0.06636890108650251,0.2576216238721092,0.543428442897248
AIO,"(37.895835876464844, 15.375)",30,300,0.5,5,1,0.17783209824206633,0.07070481990355908,0.26590377940818943,0.5775586477678405
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,5,1,0.18048131956792113,0.07480844383151833,0.27351132304078074,0.5714570685957068
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,5,1,0.16645199086723492,0.057545615855693344,0.23988667294306565,0.5369154334181948
AIO,sea_mean,30,300,0.5,5,1,0.1746465297576476,0.06746892505840443,0.2597478104978066,0.560952320172307
AIO,sea_median,30,300,0.5,5,1,0.18063599643128952,0.07338991281688877,0.27090572680711045,0.5516649725073166
AIO,sea_mode,30,300,0.5,5,1,0.16713985270053588,0.05887338227114386,0.24263837757276538,0.5309234271285235
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,10,1,0.17933363758244267,0.07315017845334411,0.27046289662973017,0.5537700495969915
AIO,"(37.9375, 15.375)",30,300,0.5,10,1,0.17352919200072747,0.06545556967548469,0.25584286129475,0.5497115233408394
AIO,"(37.895835876464844, 15.375)",30,300,0.5,10,1,0.17650931277257445,0.06985605330742684,0.2643029574322369,0.5826297887323272
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,10,1,0.17922862835626657,0.0739686644767949,0.27197180823900646,0.57626777562253
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,10,1,0.16517151780717407,0.056706694779895254,0.23813167529729273,0.543666449929279
AIO,sea_mean,30,300,0.5,10,1,0.17330065375815115,0.06658774418905834,0.25804601176739456,0.5666865217452541
AIO,sea_median,30,300,0.5,10,1,0.17913098060465035,0.07243571026169483,0.2691388308321466,0.5574941445610273
AIO,sea_mode,30,300,0.5,10,1,0.16582002934236173,0.05795586414608743,0.2407402420578816,0.5382337979794247
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,2,3,0.18005860409415173,0.07428870110712356,0.27255953681191114,0.5468248456607805
AIO,"(37.9375, 15.375)",30,300,0.5,2,3,0.17435522274147247,0.06669169013340738,0.258247342935813,0.5412078803242895
AIO,"(37.895835876464844, 15.375)",30,300,0.5,2,3,0.17723305205437925,0.0709433423409749,0.2663519144683869,0.5761335434943683
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,2,3,0.17982277306747646,0.07490724720402489,0.27369188370140773,0.5708910698298195
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,2,3,0.1662062797748616,0.05797280935617998,0.24077543345653016,0.5334776959975804
AIO,sea_mean,30,300,0.5,2,3,0.174025083334285,0.06772962842434406,0.26024916603967063,0.5592558175551394
AIO,sea_median,30,300,0.5,2,3,0.17989890614255552,0.07360933659784681,0.271310406357454,0.550324524439013
AIO,sea_mode,30,300,0.5,2,3,0.1665921053959731,0.059158971523039255,0.2432261735978249,0.5286479806982327
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,5,3,0.1793395717807097,0.07358624607616301,0.27126784932269987,0.5511099544637043
AIO,"(37.9375, 15.375)",30,300,0.5,5,3,0.17352611043276708,0.06582526257776931,0.25656434393299726,0.5471682950926282
AIO,"(37.895835876464844, 15.375)",30,300,0.5,5,3,0.17641000821689581,0.07019417959836487,0.2649418419169854,0.580609579533521
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,5,3,0.17918958307361382,0.07432923831945074,0.2726338906288995,0.574202215057369
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,5,3,0.16498626046753279,0.05700455750058291,0.23875627217014198,0.5412694709959678
AIO,sea_mean,30,300,0.5,5,3,0.17319085395514675,0.06694590430711833,0.25873906606293207,0.5643558284860251
AIO,sea_median,30,300,0.5,5,3,0.17918401337297069,0.07289558533258005,0.2699918245661895,0.5546847925038454
AIO,sea_mode,30,300,0.5,5,3,0.16561040223077095,0.05823093334188532,0.24131086453345882,0.5360421706142235
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,10,3,0.18007436913981553,0.07420040393295724,0.272397510878784,0.5473634751553633
AIO,"(37.9375, 15.375)",30,300,0.5,10,3,0.17426697983474626,0.06654023890612679,0.25795394725827864,0.5422497586970306
AIO,"(37.895835876464844, 15.375)",30,300,0.5,10,3,0.1772979912972748,0.07097624423913874,0.2664136712692101,0.5759369639348658
